Создан как новый массив данных;Образец 1520 полученный PEService Дата пятница, декабря 01 2023
2455,00;100,87
2454,00;100,86
2453,00;100,86
2452,00;100,86
2451,00;100,86
2450,00;100,86
2449,00;100,86
2448,00;100,86
2447,00;100,86
2446,00;100,86
2445,00;100,86
2444,00;100,86
2443,00;100,86
2442,00;100,86
2441,00;100,86
2440,00;100,86
2439,00;100,86
2438,00;100,86
2437,00;100,86
2436,00;100,85
2435,00;100,85
2434,00;100,85
2433,00;100,85
2432,00;100,85
2431,00;100,85
2430,00;100,85
2429,00;100,85
2428,00;100,85
2427,00;100,85
2426,00;100,85
2425,00;100,85
2424,00;100,86
2423,00;100,86
2422,00;100,86
2421,00;100,86
2420,00;100,86
2419,00;100,86
2418,00;100,86
2417,00;100,86
2416,00;100,86
2415,00;100,86
2414,00;100,86
2413,00;100,86
2412,00;100,86
2411,00;100,86
2410,00;100,86
2409,00;100,86
2408,00;100,86
2407,00;100,85
2406,00;100,85
2405,00;100,85
2404,00;100,85
2403,00;100,85
2402,00;100,85
2401,00;100,85
2400,00;100,86
2399,00;100,86
2398,00;100,86
2397,00;100,86
2396,00;100,86
2395,00;100,86
2394,00;100,86
2393,00;100,86
2392,00;100,86
2391,00;100,86
2390,00;100,86
2389,00;100,86
2388,00;100,86
2387,00;100,86
2386,00;100,86
2385,00;100,86
2384,00;100,86
2383,00;100,86
2382,00;100,86
2381,00;100,86
2380,00;100,87
2379,00;100,87
2378,00;100,87
2377,00;100,87
2376,00;100,87
2375,00;100,87
2374,00;100,87
2373,00;100,87
2372,00;100,87
2371,00;100,87
2370,00;100,87
2369,00;100,87
2368,00;100,86
2367,00;100,86
2366,00;100,86
2365,00;100,86
2364,00;100,87
2363,00;100,87
2362,00;100,87
2361,00;100,87
2360,00;100,87
2359,00;100,87
2358,00;100,87
2357,00;100,87
2356,00;100,87
2355,00;100,87
2354,00;100,87
2353,00;100,87
2352,00;100,86
2351,00;100,86
2350,00;100,86
2349,00;100,87
2348,00;100,87
2347,00;100,87
2346,00;100,87
2345,00;100,87
2344,00;100,87
2343,00;100,87
2342,00;100,87
2341,00;100,87
2340,00;100,87
2339,00;100,87
2338,00;100,87
2337,00;100,87
2336,00;100,87
2335,00;100,86
2334,00;100,86
2333,00;100,86
2332,00;100,87
2331,00;100,87
2330,00;100,87
2329,00;100,87
2328,00;100,87
2327,00;100,87
2326,00;100,87
2325,00;100,87
2324,00;100,87
2323,00;100,87
2322,00;100,87
2321,00;100,86
2320,00;100,86
2319,00;100,86
2318,00;100,86
2317,00;100,86
2316,00;100,86
2315,00;100,86
2314,00;100,85
2313,00;100,85
2312,00;100,85
2311,00;100,85
2310,00;100,84
2309,00;100,84
2308,00;100,84
2307,00;100,84
2306,00;100,84
2305,00;100,85
2304,00;100,85
2303,00;100,85
2302,00;100,85
2301,00;100,85
2300,00;100,85
2299,00;100,85
2298,00;100,85
2297,00;100,85
2296,00;100,85
2295,00;100,84
2294,00;100,84
2293,00;100,84
2292,00;100,84
2291,00;100,84
2290,00;100,84
2289,00;100,83
2288,00;100,83
2287,00;100,83
2286,00;100,83
2285,00;100,82
2284,00;100,82
2283,00;100,82
2282,00;100,81
2281,00;100,81
2280,00;100,81
2279,00;100,81
2278,00;100,81
2277,00;100,80
2276,00;100,80
2275,00;100,80
2274,00;100,80
2273,00;100,81
2272,00;100,81
2271,00;100,81
2270,00;100,81
2269,00;100,81
2268,00;100,81
2267,00;100,81
2266,00;100,81
2265,00;100,81
2264,00;100,81
2263,00;100,81
2262,00;100,81
2261,00;100,81
2260,00;100,81
2259,00;100,81
2258,00;100,81
2257,00;100,81
2256,00;100,81
2255,00;100,81
2254,00;100,81
2253,00;100,81
2252,00;100,81
2251,00;100,81
2250,00;100,81
2249,00;100,80
2248,00;100,80
2247,00;100,80
2246,00;100,80
2245,00;100,80
2244,00;100,79
2243,00;100,79
2242,00;100,79
2241,00;100,79
2240,00;100,78
2239,00;100,78
2238,00;100,78
2237,00;100,77
2236,00;100,77
2235,00;100,77
2234,00;100,76
2233,00;100,76
2232,00;100,76
2231,00;100,76
2230,00;100,76
2229,00;100,76
2228,00;100,77
2227,00;100,77
2226,00;100,77
2225,00;100,77
2224,00;100,78
2223,00;100,78
2222,00;100,78
2221,00;100,79
2220,00;100,79
2219,00;100,79
2218,00;100,79
2217,00;100,79
2216,00;100,79
2215,00;100,79
2214,00;100,79
2213,00;100,79
2212,00;100,79
2211,00;100,79
2210,00;100,79
2209,00;100,79
2208,00;100,79
2207,00;100,79
2206,00;100,79
2205,00;100,79
2204,00;100,78
2203,00;100,78
2202,00;100,78
2201,00;100,77
2200,00;100,77
2199,00;100,77
2198,00;100,77
2197,00;100,77
2196,00;100,76
2195,00;100,76
2194,00;100,76
2193,00;100,76
2192,00;100,76
2191,00;100,76
2190,00;100,76
2189,00;100,76
2188,00;100,76
2187,00;100,76
2186,00;100,76
2185,00;100,76
2184,00;100,76
2183,00;100,77
2182,00;100,77
2181,00;100,77
2180,00;100,77
2179,00;100,78
2178,00;100,78
2177,00;100,78
2176,00;100,78
2175,00;100,79
2174,00;100,79
2173,00;100,79
2172,00;100,79
2171,00;100,79
2170,00;100,79
2169,00;100,79
2168,00;100,79
2167,00;100,79
2166,00;100,79
2165,00;100,79
2164,00;100,79
2163,00;100,79
2162,00;100,79
2161,00;100,79
2160,00;100,79
2159,00;100,79
2158,00;100,79
2157,00;100,79
2156,00;100,79
2155,00;100,79
2154,00;100,79
2153,00;100,79
2152,00;100,79
2151,00;100,79
2150,00;100,79
2149,00;100,79
2148,00;100,79
2147,00;100,79
2146,00;100,79
2145,00;100,79
2144,00;100,79
2143,00;100,79
2142,00;100,79
2141,00;100,79
2140,00;100,78
2139,00;100,78
2138,00;100,78
2137,00;100,78
2136,00;100,78
2135,00;100,77
2134,00;100,77
2133,00;100,77
2132,00;100,77
2131,00;100,76
2130,00;100,76
2129,00;100,76
2128,00;100,75
2127,00;100,75
2126,00;100,75
2125,00;100,75
2124,00;100,75
2123,00;100,75
2122,00;100,75
2121,00;100,75
2120,00;100,75
2119,00;100,75
2118,00;100,75
2117,00;100,75
2116,00;100,75
2115,00;100,75
2114,00;100,75
2113,00;100,75
2112,00;100,75
2111,00;100,75
2110,00;100,74
2109,00;100,74
2108,00;100,74
2107,00;100,73
2106,00;100,73
2105,00;100,73
2104,00;100,72
2103,00;100,72
2102,00;100,72
2101,00;100,71
2100,00;100,71
2099,00;100,71
2098,00;100,71
2097,00;100,71
2096,00;100,71
2095,00;100,71
2094,00;100,71
2093,00;100,72
2092,00;100,72
2091,00;100,72
2090,00;100,72
2089,00;100,72
2088,00;100,72
2087,00;100,72
2086,00;100,72
2085,00;100,73
2084,00;100,73
2083,00;100,73
2082,00;100,74
2081,00;100,74
2080,00;100,74
2079,00;100,74
2078,00;100,75
2077,00;100,75
2076,00;100,75
2075,00;100,75
2074,00;100,75
2073,00;100,74
2072,00;100,74
2071,00;100,74
2070,00;100,73
2069,00;100,73
2068,00;100,73
2067,00;100,73
2066,00;100,73
2065,00;100,72
2064,00;100,72
2063,00;100,71
2062,00;100,71
2061,00;100,71
2060,00;100,71
2059,00;100,70
2058,00;100,70
2057,00;100,70
2056,00;100,70
2055,00;100,70
2054,00;100,69
2053,00;100,69
2052,00;100,69
2051,00;100,70
2050,00;100,70
2049,00;100,70
2048,00;100,70
2047,00;100,70
2046,00;100,70
2045,00;100,70
2044,00;100,71
2043,00;100,71
2042,00;100,71
2041,00;100,71
2040,00;100,71
2039,00;100,71
2038,00;100,71
2037,00;100,71
2036,00;100,71
2035,00;100,71
2034,00;100,71
2033,00;100,71
2032,00;100,71
2031,00;100,71
2030,00;100,71
2029,00;100,71
2028,00;100,71
2027,00;100,71
2026,00;100,71
2025,00;100,71
2024,00;100,72
2023,00;100,72
2022,00;100,72
2021,00;100,72
2020,00;100,72
2019,00;100,72
2018,00;100,72
2017,00;100,72
2016,00;100,72
2015,00;100,72
2014,00;100,72
2013,00;100,72
2012,00;100,72
2011,00;100,72
2010,00;100,72
2009,00;100,72
2008,00;100,72
2007,00;100,72
2006,00;100,72
2005,00;100,72
2004,00;100,72
2003,00;100,72
2002,00;100,72
2001,00;100,72
2000,00;100,72
1999,00;100,72
1998,00;100,72
1997,00;100,72
1996,00;100,72
1995,00;100,72
1994,00;100,72
1993,00;100,72
1992,00;100,72
1991,00;100,72
1990,00;100,71
1989,00;100,71
1988,00;100,71
1987,00;100,71
1986,00;100,70
1985,00;100,70
1984,00;100,70
1983,00;100,69
1982,00;100,69
1981,00;100,69
1980,00;100,68
1979,00;100,68
1978,00;100,67
1977,00;100,67
1976,00;100,67
1975,00;100,66
1974,00;100,66
1973,00;100,66
1972,00;100,66
1971,00;100,66
1970,00;100,66
1969,00;100,66
1968,00;100,66
1967,00;100,66
1966,00;100,66
1965,00;100,66
1964,00;100,66
1963,00;100,66
1962,00;100,66
1961,00;100,66
1960,00;100,66
1959,00;100,66
1958,00;100,66
1957,00;100,65
1956,00;100,65
1955,00;100,65
1954,00;100,65
1953,00;100,65
1952,00;100,64
1951,00;100,64
1950,00;100,63
1949,00;100,62
1948,00;100,62
1947,00;100,61
1946,00;100,60
1945,00;100,59
1944,00;100,58
1943,00;100,57
1942,00;100,56
1941,00;100,55
1940,00;100,54
1939,00;100,53
1938,00;100,53
1937,00;100,52
1936,00;100,52
1935,00;100,52
1934,00;100,52
1933,00;100,52
1932,00;100,52
1931,00;100,53
1930,00;100,53
1929,00;100,54
1928,00;100,54
1927,00;100,55
1926,00;100,55
1925,00;100,56
1924,00;100,56
1923,00;100,56
1922,00;100,57
1921,00;100,57
1920,00;100,57
1919,00;100,57
1918,00;100,57
1917,00;100,57
1916,00;100,57
1915,00;100,57
1914,00;100,57
1913,00;100,57
1912,00;100,57
1911,00;100,57
1910,00;100,57
1909,00;100,57
1908,00;100,57
1907,00;100,57
1906,00;100,57
1905,00;100,57
1904,00;100,57
1903,00;100,57
1902,00;100,57
1901,00;100,56
1900,00;100,56
1899,00;100,56
1898,00;100,55
1897,00;100,55
1896,00;100,54
1895,00;100,54
1894,00;100,54
1893,00;100,53
1892,00;100,53
1891,00;100,53
1890,00;100,52
1889,00;100,52
1888,00;100,52
1887,00;100,52
1886,00;100,52
1885,00;100,52
1884,00;100,52
1883,00;100,51
1882,00;100,51
1881,00;100,51
1880,00;100,52
1879,00;100,52
1878,00;100,52
1877,00;100,53
1876,00;100,53
1875,00;100,53
1874,00;100,53
1873,00;100,53
1872,00;100,53
1871,00;100,53
1870,00;100,53
1869,00;100,54
1868,00;100,54
1867,00;100,54
1866,00;100,54
1865,00;100,54
1864,00;100,54
1863,00;100,54
1862,00;100,54
1861,00;100,54
1860,00;100,54
1859,00;100,53
1858,00;100,53
1857,00;100,52
1856,00;100,52
1855,00;100,52
1854,00;100,51
1853,00;100,51
1852,00;100,51
1851,00;100,50
1850,00;100,50
1849,00;100,50
1848,00;100,50
1847,00;100,49
1846,00;100,49
1845,00;100,48
1844,00;100,48
1843,00;100,48
1842,00;100,47
1841,00;100,46
1840,00;100,46
1839,00;100,45
1838,00;100,44
1837,00;100,43
1836,00;100,42
1835,00;100,41
1834,00;100,41
1833,00;100,40
1832,00;100,39
1831,00;100,39
1830,00;100,38
1829,00;100,38
1828,00;100,38
1827,00;100,37
1826,00;100,36
1825,00;100,36
1824,00;100,34
1823,00;100,33
1822,00;100,32
1821,00;100,30
1820,00;100,29
1819,00;100,27
1818,00;100,26
1817,00;100,24
1816,00;100,22
1815,00;100,20
1814,00;100,19
1813,00;100,17
1812,00;100,15
1811,00;100,14
1810,00;100,12
1809,00;100,11
1808,00;100,10
1807,00;100,09
1806,00;100,08
1805,00;100,08
1804,00;100,09
1803,00;100,09
1802,00;100,10
1801,00;100,10
1800,00;100,11
1799,00;100,12
1798,00;100,13
1797,00;100,14
1796,00;100,15
1795,00;100,15
1794,00;100,16
1793,00;100,16
1792,00;100,17
1791,00;100,17
1790,00;100,17
1789,00;100,16
1788,00;100,16
1787,00;100,15
1786,00;100,15
1785,00;100,14
1784,00;100,14
1783,00;100,13
1782,00;100,12
1781,00;100,11
1780,00;100,10
1779,00;100,09
1778,00;100,09
1777,00;100,08
1776,00;100,07
1775,00;100,05
1774,00;100,04
1773,00;100,02
1772,00;100,00
1771,00;99,97
1770,00;99,94
1769,00;99,91
1768,00;99,87
1767,00;99,82
1766,00;99,76
1765,00;99,69
1764,00;99,61
1763,00;99,51
1762,00;99,39
1761,00;99,23
1760,00;99,04
1759,00;98,82
1758,00;98,54
1757,00;98,19
1756,00;97,79
1755,00;97,36
1754,00;96,89
1753,00;96,38
1752,00;95,82
1751,00;95,22
1750,00;94,62
1749,00;94,06
1748,00;93,54
1747,00;93,07
1746,00;92,63
1745,00;92,24
1744,00;91,88
1743,00;91,53
1742,00;91,19
1741,00;90,84
1740,00;90,47
1739,00;90,08
1738,00;89,71
1737,00;89,37
1736,00;88,99
1735,00;88,48
1734,00;87,80
1733,00;87,05
1732,00;86,29
1731,00;85,53
1730,00;84,72
1729,00;83,83
1728,00;82,91
1727,00;81,95
1726,00;80,92
1725,00;79,84
1724,00;78,74
1723,00;77,67
1722,00;76,76
1721,00;76,12
1720,00;75,83
1719,00;75,87
1718,00;76,24
1717,00;76,94
1716,00;77,93
1715,00;79,15
1714,00;80,52
1713,00;81,99
1712,00;83,50
1711,00;84,98
1710,00;86,40
1709,00;87,71
1708,00;88,90
1707,00;89,97
1706,00;90,94
1705,00;91,78
1704,00;92,48
1703,00;93,07
1702,00;93,58
1701,00;94,03
1700,00;94,38
1699,00;94,67
1698,00;94,94
1697,00;95,22
1696,00;95,52
1695,00;95,81
1694,00;96,04
1693,00;96,20
1692,00;96,28
1691,00;96,27
1690,00;96,14
1689,00;95,93
1688,00;95,74
1687,00;95,66
1686,00;95,78
1685,00;96,10
1684,00;96,52
1683,00;96,92
1682,00;97,22
1681,00;97,45
1680,00;97,64
1679,00;97,78
1678,00;97,90
1677,00;98,01
1676,00;98,09
1675,00;98,17
1674,00;98,23
1673,00;98,29
1672,00;98,34
1671,00;98,39
1670,00;98,43
1669,00;98,47
1668,00;98,51
1667,00;98,55
1666,00;98,59
1665,00;98,64
1664,00;98,68
1663,00;98,72
1662,00;98,76
1661,00;98,80
1660,00;98,84
1659,00;98,87
1658,00;98,91
1657,00;98,94
1656,00;98,97
1655,00;99,00
1654,00;99,03
1653,00;99,06
1652,00;99,08
1651,00;99,10
1650,00;99,13
1649,00;99,15
1648,00;99,18
1647,00;99,20
1646,00;99,23
1645,00;99,26
1644,00;99,28
1643,00;99,31
1642,00;99,34
1641,00;99,36
1640,00;99,39
1639,00;99,41
1638,00;99,43
1637,00;99,46
1636,00;99,48
1635,00;99,50
1634,00;99,53
1633,00;99,54
1632,00;99,56
1631,00;99,58
1630,00;99,60
1629,00;99,61
1628,00;99,63
1627,00;99,64
1626,00;99,65
1625,00;99,66
1624,00;99,68
1623,00;99,69
1622,00;99,70
1621,00;99,72
1620,00;99,73
1619,00;99,74
1618,00;99,75
1617,00;99,76
1616,00;99,77
1615,00;99,79
1614,00;99,80
1613,00;99,81
1612,00;99,82
1611,00;99,82
1610,00;99,83
1609,00;99,84
1608,00;99,84
1607,00;99,85
1606,00;99,86
1605,00;99,87
1604,00;99,87
1603,00;99,88
1602,00;99,88
1601,00;99,89
1600,00;99,89
1599,00;99,90
1598,00;99,90
1597,00;99,91
1596,00;99,92
1595,00;99,92
1594,00;99,93
1593,00;99,93
1592,00;99,94
1591,00;99,94
1590,00;99,95
1589,00;99,95
1588,00;99,96
1587,00;99,96
1586,00;99,97
1585,00;99,97
1584,00;99,98
1583,00;99,99
1582,00;99,99
1581,00;100,00
1580,00;100,00
1579,00;100,00
1578,00;100,01
1577,00;100,01
1576,00;100,02
1575,00;100,03
1574,00;100,03
1573,00;100,03
1572,00;100,04
1571,00;100,04
1570,00;100,04
1569,00;100,04
1568,00;100,04
1567,00;100,04
1566,00;100,05
1565,00;100,05
1564,00;100,05
1563,00;100,05
1562,00;100,05
1561,00;100,06
1560,00;100,06
1559,00;100,07
1558,00;100,07
1557,00;100,08
1556,00;100,08
1555,00;100,09
1554,00;100,09
1553,00;100,09
1552,00;100,10
1551,00;100,10
1550,00;100,10
1549,00;100,11
1548,00;100,11
1547,00;100,11
1546,00;100,11
1545,00;100,11
1544,00;100,11
1543,00;100,11
1542,00;100,11
1541,00;100,10
1540,00;100,10
1539,00;100,09
1538,00;100,09
1537,00;100,09
1536,00;100,09
1535,00;100,08
1534,00;100,08
1533,00;100,08
1532,00;100,07
1531,00;100,07
1530,00;100,07
1529,00;100,06
1528,00;100,06
1527,00;100,06
1526,00;100,05
1525,00;100,05
1524,00;100,04
1523,00;100,04
1522,00;100,03
1521,00;100,03
1520,00;100,02
1519,00;100,02
1518,00;100,02
1517,00;100,01
1516,00;100,01
1515,00;100,01
1514,00;100,01
1513,00;100,01
1512,00;100,01
1511,00;100,01
1510,00;100,00
1509,00;100,00
1508,00;100,00
1507,00;100,00
1506,00;100,00
1505,00;100,00
1504,00;100,00
1503,00;99,99
1502,00;99,99
1501,00;99,99
1500,00;99,99
1499,00;99,98
1498,00;99,98
1497,00;99,98
1496,00;99,98
1495,00;99,98
1494,00;99,98
1493,00;99,97
1492,00;99,97
1491,00;99,96
1490,00;99,96
1489,00;99,95
1488,00;99,94
1487,00;99,93
1486,00;99,92
1485,00;99,91
1484,00;99,90
1483,00;99,89
1482,00;99,88
1481,00;99,86
1480,00;99,84
1479,00;99,81
1478,00;99,79
1477,00;99,76
1476,00;99,72
1475,00;99,68
1474,00;99,63
1473,00;99,56
1472,00;99,48
1471,00;99,39
1470,00;99,29
1469,00;99,17
1468,00;99,04
1467,00;98,88
1466,00;98,69
1465,00;98,46
1464,00;98,20
1463,00;97,92
1462,00;97,65
1461,00;97,39
1460,00;97,17
1459,00;96,99
1458,00;96,86
1457,00;96,76
1456,00;96,68
1455,00;96,61
1454,00;96,53
1453,00;96,48
1452,00;96,49
1451,00;96,59
1450,00;96,75
1449,00;96,94
1448,00;97,11
1447,00;97,24
1446,00;97,32
1445,00;97,38
1444,00;97,46
1443,00;97,59
1442,00;97,78
1441,00;98,00
1440,00;98,22
1439,00;98,41
1438,00;98,57
1437,00;98,68
1436,00;98,76
1435,00;98,81
1434,00;98,84
1433,00;98,85
1432,00;98,86
1431,00;98,85
1430,00;98,84
1429,00;98,83
1428,00;98,81
1427,00;98,79
1426,00;98,77
1425,00;98,75
1424,00;98,73
1423,00;98,70
1422,00;98,68
1421,00;98,66
1420,00;98,64
1419,00;98,62
1418,00;98,59
1417,00;98,58
1416,00;98,56
1415,00;98,54
1414,00;98,51
1413,00;98,47
1412,00;98,42
1411,00;98,36
1410,00;98,28
1409,00;98,18
1408,00;98,04
1407,00;97,86
1406,00;97,63
1405,00;97,38
1404,00;97,16
1403,00;97,06
1402,00;97,09
1401,00;97,21
1400,00;97,38
1399,00;97,51
1398,00;97,58
1397,00;97,59
1396,00;97,55
1395,00;97,47
1394,00;97,36
1393,00;97,23
1392,00;97,08
1391,00;96,92
1390,00;96,73
1389,00;96,51
1388,00;96,22
1387,00;95,85
1386,00;95,37
1385,00;94,72
1384,00;93,85
1383,00;92,75
1382,00;91,53
1381,00;90,41
1380,00;89,67
1379,00;89,53
1378,00;90,04
1377,00;91,01
1376,00;92,13
1375,00;93,13
1374,00;93,86
1373,00;94,32
1372,00;94,63
1371,00;94,89
1370,00;95,17
1369,00;95,46
1368,00;95,72
1367,00;95,94
1366,00;96,10
1365,00;96,19
1364,00;96,21
1363,00;96,14
1362,00;95,97
1361,00;95,74
1360,00;95,48
1359,00;95,27
1358,00;95,16
1357,00;95,17
1356,00;95,28
1355,00;95,46
1354,00;95,66
1353,00;95,83
1352,00;95,95
1351,00;96,02
1350,00;96,04
1349,00;96,03
1348,00;96,03
1347,00;96,08
1346,00;96,21
1345,00;96,41
1344,00;96,67
1343,00;96,95
1342,00;97,21
1341,00;97,44
1340,00;97,63
1339,00;97,77
1338,00;97,88
1337,00;97,97
1336,00;98,02
1335,00;98,05
1334,00;98,07
1333,00;98,06
1332,00;98,03
1331,00;98,00
1330,00;97,94
1329,00;97,87
1328,00;97,79
1327,00;97,68
1326,00;97,56
1325,00;97,42
1324,00;97,25
1323,00;97,07
1322,00;96,87
1321,00;96,65
1320,00;96,42
1319,00;96,17
1318,00;95,90
1317,00;95,64
1316,00;95,36
1315,00;95,09
1314,00;94,82
1313,00;94,56
1312,00;94,31
1311,00;94,07
1310,00;93,84
1309,00;93,63
1308,00;93,43
1307,00;93,23
1306,00;93,04
1305,00;92,84
1304,00;92,63
1303,00;92,40
1302,00;92,13
1301,00;91,80
1300,00;91,38
1299,00;90,86
1298,00;90,24
1297,00;89,53
1296,00;88,77
1295,00;88,00
1294,00;87,24
1293,00;86,51
1292,00;85,83
1291,00;85,21
1290,00;84,73
1289,00;84,41
1288,00;84,26
1287,00;84,17
1286,00;84,00
1285,00;83,63
1284,00;83,03
1283,00;82,26
1282,00;81,39
1281,00;80,53
1280,00;79,73
1279,00;79,05
1278,00;78,52
1277,00;78,14
1276,00;77,90
1275,00;77,77
1274,00;77,76
1273,00;77,84
1272,00;78,02
1271,00;78,28
1270,00;78,59
1269,00;78,88
1268,00;79,10
1267,00;79,18
1266,00;79,08
1265,00;78,82
1264,00;78,50
1263,00;78,23
1262,00;78,13
1261,00;78,25
1260,00;78,63
1259,00;79,24
1258,00;80,03
1257,00;80,95
1256,00;81,94
1255,00;82,96
1254,00;83,96
1253,00;84,92
1252,00;85,83
1251,00;86,70
1250,00;87,51
1249,00;88,29
1248,00;89,01
1247,00;89,69
1246,00;90,30
1245,00;90,83
1244,00;91,26
1243,00;91,59
1242,00;91,81
1241,00;91,90
1240,00;91,86
1239,00;91,67
1238,00;91,31
1237,00;90,76
1236,00;90,01
1235,00;89,10
1234,00;88,06
1233,00;86,94
1232,00;85,80
1231,00;84,73
1230,00;83,80
1229,00;83,09
1228,00;82,64
1227,00;82,45
1226,00;82,46
1225,00;82,58
1224,00;82,77
1223,00;83,02
1222,00;83,35
1221,00;83,79
1220,00;84,34
1219,00;84,97
1218,00;85,64
1217,00;86,32
1216,00;86,96
1215,00;87,56
1214,00;88,12
1213,00;88,63
1212,00;89,08
1211,00;89,46
1210,00;89,76
1209,00;89,99
1208,00;90,15
1207,00;90,24
1206,00;90,28
1205,00;90,27
1204,00;90,23
1203,00;90,15
1202,00;90,05
1201,00;89,93
1200,00;89,78
1199,00;89,62
1198,00;89,44
1197,00;89,25
1196,00;89,04
1195,00;88,83
1194,00;88,61
1193,00;88,38
1192,00;88,15
1191,00;87,91
1190,00;87,68
1189,00;87,45
1188,00;87,23
1187,00;87,02
1186,00;86,83
1185,00;86,67
1184,00;86,53
1183,00;86,44
1182,00;86,39
1181,00;86,39
1180,00;86,45
1179,00;86,57
1178,00;86,76
1177,00;87,02
1176,00;87,33
1175,00;87,70
1174,00;88,11
1173,00;88,57
1172,00;89,06
1171,00;89,58
1170,00;90,12
1169,00;90,67
1168,00;91,21
1167,00;91,74
1166,00;92,26
1165,00;92,74
1164,00;93,20
1163,00;93,62
1162,00;93,98
1161,00;94,29
1160,00;94,54
1159,00;94,73
1158,00;94,86
1157,00;94,94
1156,00;94,95
1155,00;94,91
1154,00;94,81
1153,00;94,67
1152,00;94,49
1151,00;94,27
1150,00;94,04
1149,00;93,79
1148,00;93,53
1147,00;93,28
1146,00;93,02
1145,00;92,75
1144,00;92,44
1143,00;92,06
1142,00;91,60
1141,00;91,01
1140,00;90,27
1139,00;89,37
1138,00;88,32
1137,00;87,19
1136,00;86,04
1135,00;84,96
1134,00;84,04
1133,00;83,31
1132,00;82,79
1131,00;82,48
1130,00;82,39
1129,00;82,49
1128,00;82,76
1127,00;83,19
1126,00;83,76
1125,00;84,45
1124,00;85,25
1123,00;86,14
1122,00;87,07
1121,00;88,00
1120,00;88,91
1119,00;89,75
1118,00;90,49
1117,00;91,12
1116,00;91,62
1115,00;91,99
1114,00;92,23
1113,00;92,33
1112,00;92,30
1111,00;92,15
1110,00;91,88
1109,00;91,49
1108,00;90,97
1107,00;90,33
1106,00;89,55
1105,00;88,66
1104,00;87,73
1103,00;86,83
1102,00;86,12
1101,00;85,67
1100,00;85,56
1099,00;85,76
1098,00;86,22
1097,00;86,85
1096,00;87,56
1095,00;88,29
1094,00;89,00
1093,00;89,64
1092,00;90,20
1091,00;90,67
1090,00;91,06
1089,00;91,37
1088,00;91,64
1087,00;91,86
1086,00;92,07
1085,00;92,25
1084,00;92,43
1083,00;92,60
1082,00;92,77
1081,00;92,93
1080,00;93,09
1079,00;93,24
1078,00;93,37
1077,00;93,46
1076,00;93,49
1075,00;93,44
1074,00;93,30
1073,00;93,07
1072,00;92,74
1071,00;92,32
1070,00;91,80
1069,00;91,20
1068,00;90,51
1067,00;89,74
1066,00;88,90
1065,00;87,99
1064,00;86,99
1063,00;85,92
1062,00;84,77
1061,00;83,57
1060,00;82,37
1059,00;81,21
1058,00;80,17
1057,00;79,30
1056,00;78,67
1055,00;78,31
1054,00;78,25
1053,00;78,44
1052,00;78,82
1051,00;79,25
1050,00;79,62
1049,00;79,78
1048,00;79,69
1047,00;79,38
1046,00;78,98
1045,00;78,65
1044,00;78,54
1043,00;78,79
1042,00;79,42
1041,00;80,38
1040,00;81,57
1039,00;82,85
1038,00;84,13
1037,00;85,32
1036,00;86,43
1035,00;87,45
1034,00;88,40
1033,00;89,27
1032,00;90,07
1031,00;90,79
1030,00;91,42
1029,00;91,98
1028,00;92,47
1027,00;92,91
1026,00;93,30
1025,00;93,65
1024,00;93,97
1023,00;94,26
1022,00;94,52
1021,00;94,77
1020,00;94,99
1019,00;95,19
1018,00;95,37
1017,00;95,54
1016,00;95,69
1015,00;95,83
1014,00;95,95
1013,00;96,07
1012,00;96,18
1011,00;96,27
1010,00;96,36
1009,00;96,43
1008,00;96,49
1007,00;96,55
1006,00;96,59
1005,00;96,63
1004,00;96,66
1003,00;96,68
1002,00;96,69
1001,00;96,68
1000,00;96,66
999,00;96,63
998,00;96,58
997,00;96,50
996,00;96,40
995,00;96,26
994,00;96,07
993,00;95,83
992,00;95,51
991,00;95,10
990,00;94,59
989,00;93,93
988,00;93,11
987,00;92,08
986,00;90,82
985,00;89,29
984,00;87,49
983,00;85,48
982,00;83,41
981,00;81,51
980,00;80,09
979,00;79,40
978,00;79,53
977,00;80,36
976,00;81,66
975,00;83,14
974,00;84,61
973,00;85,93
972,00;87,07
971,00;88,03
970,00;88,83
969,00;89,50
968,00;90,06
967,00;90,53
966,00;90,94
965,00;91,28
964,00;91,57
963,00;91,80
962,00;91,99
961,00;92,11
960,00;92,16
959,00;92,10
958,00;91,92
957,00;91,61
956,00;91,23
955,00;90,87
954,00;90,65
953,00;90,66
952,00;90,90
951,00;91,34
950,00;91,88
949,00;92,41
948,00;92,88
947,00;93,23
946,00;93,43
945,00;93,47
944,00;93,34
943,00;93,02
942,00;92,56
941,00;92,00
940,00;91,46
939,00;91,06
938,00;90,89
937,00;90,96
936,00;91,21
935,00;91,50
934,00;91,73
933,00;91,81
932,00;91,75
931,00;91,61
930,00;91,52
929,00;91,58
928,00;91,86
927,00;92,32
926,00;92,86
925,00;93,39
924,00;93,87
923,00;94,26
922,00;94,57
921,00;94,79
920,00;94,94
919,00;95,00
918,00;94,98
917,00;94,84
916,00;94,59
915,00;94,19
914,00;93,66
913,00;93,08
912,00;92,58
911,00;92,31
910,00;92,34
909,00;92,62
908,00;93,04
907,00;93,44
906,00;93,74
905,00;93,90
904,00;93,93
903,00;93,80
902,00;93,53
901,00;93,10
900,00;92,51
899,00;91,78
898,00;91,01
897,00;90,34
896,00;89,92
895,00;89,86
894,00;90,19
893,00;90,80
